Date,Open,High,Low,Close,Volume,Parabolic SAR,Prediction for Close,
8/12/2016,16590,16673,16536,16673,5439,16985.7,,
8/15/2016,16728,16738,16630,16684,4422,16892.16,,
8/16/2016,16664,16837,16652,16690,3199,16536,,
8/17/2016,16790,16790,16649,16703,6288,16549.99,,
8/18/2016,16790,16836,16709,16709,5157,16563.25,,
8/19/2016,16750,16850,16709,16793,2500,16591.62,,
8/22/2016,16800,16882,16717,16878,8950,16631.92,,
8/23/2016,16839,16839,16671,16749,4648,16882,,
8/24/2016,16726,16881,16719,16850,3618,16671,,
8/25/2016,16699,16699,16532,16539,11978,16881,,
8/26/2016,16516,16538,16501,16512,2917,16872.58,,
8/29/2016,16668,16693,16594,16614,10431,16833.93,,
8/30/2016,16626,16670,16620,16636,6178,16799.31,,
8/31/2016,16612,16685,16590,16646,4221,16768.28,,
9/1/2016,16586,16586,16506,16530,2858,16740.49,,
9/2/2016,16578,16598,16530,16534,3101,16715.58,,
9/5/2016,16622,16652,16576,16601,4632,16693.26,,
9/6/2016,16635,16635,16550,16555,2674,16673.27,,
9/7/2016,16719,16839,16719,16787,8585,16501,,
9/8/2016,16800,16847,16601,16601,3332,16511.3,,
9/9/2016,16684,16829,16637,16786,3815,16546.21,,
9/12/2016,16820,16864,16734,16790,3418,16577.49,,
9/13/2016,16736,16861,16736,16861,1677,16622.19,,
9/14/2016,16880,16900,16800,16892,2075,16659.91,,
9/15/2016,16892,16985,16841,16950,3582,16709.85,,
9/16/2016,16950,16950,16630,16949,3569,16985,,
9/19/2016,16800,16818,16600,16600,1850,16965.03,,
9/20/2016,16640,16741,16594,16738,4761,16927.07,,
9/21/2016,16650,16700,16534,16561,3430,16875.11,,
9/22/2016,16600,16689,16600,16624,1802,16804.16,,
9/23/2016,16628,16700,16624,16650,1973,16747.97,,
9/26/2016,16701,16744,16650,16650,4295,16534,,
9/27/2016,16685,16788,16566,16590,2940,16555.63,,
9/28/2016,16590,16590,16424,16426,7361,16788,,
9/29/2016,16426,16500,16330,16500,2157,16776.46,,
9/30/2016,16500,16669,16494,16649,2700,16730.02,,
10/3/2016,16630,16630,16360,16422,1975,16688.42,,
10/4/2016,16360,16410,16242,16280,4168,16651.15,,
10/5/2016,16200,16200,15831,15989,8738,16587.32,,
10/6/2016,15990,15990,15822,15840,29441,16430,,
10/7/2016,15749,15869,15680,15739,16413,16271.92,,
10/10/2016,15738,15839,15738,15824,4713,16087.24,,
10/11/2016,15768,15860,15734,15838,13552,15960.18,,
10/12/2016,15813,15813,15756,15776,4069,15872.77,,
10/13/2016,15800,15934,15788,15900,12071,15680,,
10/14/2016,15820,15827,15730,15755,3254,15934,,
10/17/2016,15674,15744,15665,15694,3545,15926.41,,
10/18/2016,15666,15754,15604,15754,7508,15899.22,,
10/19/2016,15668,15717,15638,15641,4515,15853.17,,
10/20/2016,15658,15786,15634,15768,4353,15814.3,,
10/21/2016,15798,15798,15737,15750,5089,15604,,
10/24/2016,15832,15946,15750,15788,6772,15615.6,,
10/25/2016,15806,15904,15780,15790,4655,15649.96,,
10/26/2016,15855,15865,15750,15780,2717,15680.75,,
10/27/2016,15762,15808,15727,15808,2375,15708.33,,
10/28/2016,15904,15950,15886,15910,7928,15727,,
10/31/2016,15988,16022,15956,15956,4665,15761.79,,
11/1/2016,15972,15982,15863,15864,5678,15815.91,,
11/2/2016,16012,16199,16012,16124,7235,15858.78,,
11/3/2016,16200,16299,16100,16249,15184,15947.24,,
11/4/2016,16248,16250,16115,16195,9593,16056.99,,
11/7/2016,16250,16250,15955,16000,19239,16299,,
11/8/2016,16000,16000,15805,15899,5582,16269.26,,
11/9/2016,15899,16836,15534,16800,48557,15805,,
11/10/2016,16600,16600,15827,15938,18046,16836,,
11/11/2016,15874,15915,15702,15750,5975,16768.3,,
11/14/2016,15700,15700,15304,15321,13172,16704.11,,
11/15/2016,15352,15613,15332,15572,7839,16558.5,,
11/16/2016,15530,15594,15350,15476,3556,16428.03,,
11/17/2016,15578,15657,15554,15570,4932,16311.13,,
11/18/2016,15598,15670,15498,15532,3171,16206.39,,
11/21/2016,15500,15742,15481,15716,7694,16112.54,,
11/22/2016,15716,15795,15625,15625,4710,16028.45,,
11/23/2016,15625,15780,15540,15559,3040,15953.11,,
11/24/2016,15398,15398,15254,15350,7592,15885.6,,
11/25/2016,15250,15315,15034,15121,7403,15787.07,,
11/28/2016,15100,15259,15100,15125,5380,15630.43,,
11/29/2016,15156,15235,15125,15152,3386,15506.38,,
11/30/2016,15100,15311,15067,15130,3346,15408.12,,
12/1/2016,15100,15200,15000,15040,10127,15330.3,,
12/2/2016,15024,15171,15000,15001,5582,15244.42,,
12/5/2016,15168,15230,15001,15001,8140,15000,,
12/6/2016,14874,15049,14871,15049,4467,15230,,
12/7/2016,15000,15000,14880,14949,2670,15218.09,,
12/8/2016,14949,14970,14895,14950,2012,15182.93,,
12/9/2016,15000,15000,14890,14900,3163,15151.43,,
12/12/2016,14880,14880,14750,14764,13703,15123.2,,
12/13/2016,14750,14760,14717,14718,24477,15064.98,,
12/14/2016,14702,14746,14690,14730,2418,14992.6,,
12/15/2016,14690,14690,14590,14630,4337,14913.92,,
12/16/2016,14573,14620,14548,14584,4811,14812.86,,
12/19/2016,14580,14876,14580,14876,6721,14548,,
12/20/2016,14870,14947,14850,14850,4886,14574.05,,
12/21/2016,14840,14949,14791,14848,2325,14598.75,,
12/22/2016,14849,14895,14833,14836,4214,14622.16,,
12/23/2016,14850,14932,14840,14932,2268,14644.36,,
12/28/2016,15026,15071,15000,15000,2377,14665.4,,
12/29/2016,15005,15168,15005,15150,3157,14707.58,,
12/30/2016,15248,15260,15201,15228,2214,14779.41,,
1/3/2017,15240,15243,15180,15186,1961,14879.37,,
1/4/2017,15213,15248,15200,15235,1869,14958.54,,
1/5/2017,15235,15308,15179,15284,5239,15021.24,,
1/6/2017,15284,15328,15250,15300,8760,15095.8,,
1/9/2017,15290,15300,15240,15282,3949,15168.25,,
1/10/2017,15260,15319,15240,15284,4283,15218.09,,
1/11/2017,15300,15343,15288,15300,1247,15240,,
1/12/2017,15247,15275,15210,15250,2026,15343,,
1/13/2017,15191,15197,15110,15168,3057,15303.32,,
1/16/2017,15190,15312,15181,15311,3710,15110,,
1/17/2017,15400,15400,15296,15310,3981,15118.58,,
1/18/2017,15300,15325,15290,15296,1441,15147.85,,
1/19/2017,15311,15316,15167,15193,3832,15400,,
1/20/2017,15190,15200,15120,15150,956,15388.61,,
1/23/2017,15200,15340,15200,15280,5759,15360.68,,
1/24/2017,15272,15291,15221,15265,2982,15340,,
1/25/2017,15180,15252,15118,15195,5194,15317.12,,
1/27/2017,15195,15299,14933,14960,4510,15118,,
1/30/2017,14988,15054,14988,15010,2997,15299,,
1/31/2017,15020,15110,15020,15073,8959,15279.97,,
2/1/2017,15160,15245,15160,15200,3325,15261.93,,
2/2/2017,15300,15300,15091,15143,3768,14988,,
2/3/2017,15056,15199,15050,15058,5093,15001.36,,
2/6/2017,15116,15200,15109,15188,4857,15014.03,,
2/7/2017,15300,15403,15265,15300,22166,15026.04,,
2/8/2017,15399,15480,15335,15440,13662,15065.25,,
2/9/2017,15441,15590,15433,15540,7187,15129.95,,
2/10/2017,15344,15431,15216,15222,2850,15590,,
2/13/2017,15244,15288,15222,15250,3109,15561.92,,
2/14/2017,15250,15350,15200,15250,20938,15535.3,,
2/15/2017,15450,15450,15168,15168,4350,15510.06,,
2/16/2017,15193,15408,15120,15245,14694,15486.14,,
2/17/2017,15300,15345,15300,15320,11268,15463.46,,
2/20/2017,15345,15396,15310,15326,4891,15441.96,,
2/21/2017,15326,15398,15264,15285,1454,15421.58,,
2/22/2017,15300,15398,15253,15367,2188,15402.26,,
2/23/2017,15372,15398,15268,15361,1325,15120,,
2/24/2017,15400,15494,15393,15453,3919,15137.16,,
2/27/2017,15500,15659,15500,15598,22195,15174.27,,
2/28/2017,15500,15614,15500,15528,2403,15249.89,,
3/1/2017,15524,15600,15420,15479,2870,15313.71,,
3/2/2017,15580,15689,15453,15465,3245,15367.58,,
3/3/2017,15485,15540,15480,15492,4857,15434.43,,
3/6/2017,15500,15516,15450,15472,2063,15689,,
3/7/2017,15436,15525,15255,15308,4453,15667.11,,
3/8/2017,15301,15392,15196,15230,3736,15624.25,,
3/9/2017,15160,15392,15160,15251,3111,15557.44,,
3/10/2017,15250,15250,15129,15155,2635,15474.78,,
3/13/2017,15188,15292,15145,15181,2328,15384.87,,
3/14/2017,15145,15292,15111,15152,3649,15318.35,,
3/15/2017,15102,15147,15020,15100,2504,15292,,
3/16/2017,15070,15202,15042,15144,3739,15020,,
3/17/2017,15200,15200,15157,15179,4799,15042,,
3/20/2017,15200,15219,15152,15178,2770,15067.12,,
3/21/2017,15212,15240,15112,15155,2218,15090.93,,
3/22/2017,15150,15480,15150,15420,15530,15112,,
3/23/2017,15436,15516,15410,15486,5467,15133.48,,
3/24/2017,15488,15580,15464,15498,4905,15153.84,,
3/27/2017,15576,15665,15504,15629,6651,15198.16,,
3/28/2017,15665,15680,15602,15650,3146,15270.98,,
3/29/2017,15602,15602,15504,15513,4404,15356.06,,
3/30/2017,15555,15592,15472,15477,8623,15423.44,,
3/31/2017,15477,15485,15410,15450,2967,15680,,
4/3/2017,15528,15644,15528,15610,2748,15646.82,,
4/4/2017,15668,15760,15668,15760,7381,15410,,
4/5/2017,15750,15784,15722,15722,4114,15422.17,,
4/6/2017,15780,15849,15775,15780,7042,15459.8,,
4/7/2017,15780,16047,15747,15980,12183,15520.51,,
4/10/2017,15896,15932,15838,15916,5262,15630.02,,
4/11/2017,15919,15945,15859,15943,4947,15716.75,,
4/12/2017,16125,16240,16125,16192,6372,15785.44,,
4/13/2017,16250,16258,16084,16114,7784,15903.63,,
4/18/2017,16100,16164,16026,16153,9984,16014.19,,
4/19/2017,16200,16278,16180,16233,9204,16026,,
4/20/2017,16230,16230,16168,16216,4692,16117.73,,
4/21/2017,16216,16216,16138,16192,21483,16278,,
4/24/2017,16050,16100,15980,16007,13512,16246.28,,
4/26/2017,16007,16007,15889,15997,6890,16216.21,,
4/27/2017,16102,16130,16080,16114,2830,16187.7,,
4/28/2017,16119,16133,16056,16118,3806,16160.68,,
5/1/2017,16131,16131,16027,16055,3707,16135.06,,
5/2/2017,15851,15899,15808,15867,8637,16131,,
5/3/2017,15867,15955,15850,15955,5088,16106.92,,
5/4/2017,15829,15960,15829,15919,17646,16084.1,,
5/5/2017,15728,15971,15728,15936,7372,16062.46,,
5/8/2017,15875,15889,15760,15816,7938,16041.95,,
5/9/2017,15791,15940,15765,15898,79010,16022.5,,
5/10/2017,15909,15909,15760,15798,10610,16004.07,,
5/11/2017,15789,15843,15709,15807,2937,15986.6,,
5/12/2017,15840,15840,15770,15815,4827,15970.03,,
5/15/2017,15780,15854,15752,15827,3542,15954.32,,
5/16/2017,15828,15851,15731,15800,7485,15939.43,,
5/17/2017,15908,15950,15894,15896,4060,15709,,
5/18/2017,16076,16179,16012,16020,5935,15735.36,,
5/19/2017,16013,16020,15942,15986,21738,15760.36,,
5/22/2017,16000,16037,15961,15972,7435,15784.05,,
5/23/2017,16034,16075,15971,15975,6944,15806.51,,
5/24/2017,15924,16009,15900,15910,4020,15827.81,,
5/25/2017,15912,15954,15900,15900,4915,15847.99,,
5/26/2017,15970,16100,15965,16100,8361,15867.13,,
5/29/2017,16164,16200,16144,16198,4399,15885.27,,
5/30/2017,16201,16255,16160,16200,25867,15902.47,,
5/31/2017,16085,16100,16009,16100,14981,15939.13,,
6/1/2017,16203,16311,16191,16300,6455,15971.98,,
6/2/2017,16295,16295,16186,16222,8127,16024.87,,
6/5/2017,16345,16398,16300,16305,10715,16069.5,,
6/6/2017,16253,16345,16214,16300,6703,16137.83,,
6/7/2017,16328,16400,16245,16265,12464,16191.95,,
6/8/2017,16220,16235,16150,16200,10017,16400,,
6/9/2017,16122,16161,16044,16066,4244,16373.69,,
6/13/2017,15918,15930,15856,15926,16557,16348.74,,
6/14/2017,15955,16000,15946,15949,20303,16297.5,,
6/15/2017,15806,15837,15722,15751,10815,16251.58,,
6/16/2017,15686,15710,15641,15710,4850,16168.97,,
6/19/2017,15622,15638,15580,15592,6182,16059.15,,
6/20/2017,15556,15583,15524,15528,7147,15934.57,,
6/21/2017,15592,15664,15592,15626,4595,15806.47,,
6/22/2017,15697,15767,15679,15750,4140,15524,,
6/23/2017,15730,15754,15714,15716,8243,15560.97,,
6/26/2017,15748,15761,15696,15697,3732,15596.02,,
6/27/2017,15561,15600,15528,15559,6737,15767,,
6/28/2017,15602,15643,15570,15580,12604,15762.42,,
6/29/2017,15538,15538,15469,15520,4940,15742.41,,
6/30/2017,15395,15409,15320,15366,5732,15699.76,,
7/3/2017,15334,15334,15276,15306,5943,15620.77,,
7/4/2017,15175,15294,15100,15282,15011,15531.13,,
7/5/2017,15280,15302,15236,15236,10543,15396.62,,
7/6/2017,15309,15335,15280,15304,4599,15100,,
7/7/2017,15288,15308,15236,15255,8037,15128.24,,
7/10/2017,15146,15148,15080,15090,7523,15335,,
7/11/2017,15144,15152,15088,15118,4867,15329.85,,
7/12/2017,15135,15142,15095,15113,2839,15304.7,,
7/13/2017,15066,15100,15034,15065,2175,15282.16,,
7/14/2017,14938,14944,14896,14924,6383,15243.45,,
7/17/2017,14940,14964,14917,14954,8069,15171.18,,
7/18/2017,15008,15060,14857,14872,8045,15113.94,,
7/19/2017,14878,14900,14809,14809,7408,15060,,
7/20/2017,14798,14832,14733,14829,11064,14981.69,,
7/21/2017,14836,14985,14836,14940,6691,14733,,
7/24/2017,15030,15050,14990,14990,2548,14754.79,,
7/25/2017,14990,15033,14985,15002,5327,14775.44,,
7/26/2017,14910,14978,14900,14976,5452,14795.02,,
7/27/2017,14934,14958,14872,14876,4603,14813.59,,
7/28/2017,14980,15010,14968,14970,5910,14831.18,,
7/31/2017,15098,15129,15052,15070,52273,14847.87,,
8/1/2017,15020,15050,14960,15050,3264,14863.68,,
8/2/2017,15100,15135,15066,15072,42340,14878.67,,
8/3/2017,15082,15193,15072,15103,6740,14892.89,,
8/4/2017,15148,15148,15088,15134,3522,14924.1,,
8/7/2017,15104,15104,15016,15044,3793,14952.06,,
8/8/2017,15062,15106,15050,15095,4783,14977.12,,
8/9/2017,15170,15285,15170,15251,8147,14999.57,,
8/10/2017,15324,15450,15298,15400,3879,15044.1,,
8/11/2017,15492,15585,15492,15522,106478,15128.53,,
8/14/2017,15460,15464,15404,15456,5410,15247.21,,
8/15/2017,15441,15441,15346,15391,8451,15335.04,,
8/16/2017,15404,15437,15382,15382,9023,15585,,
8/17/2017,15356,15413,15336,15386,3810,15546.05,,
8/18/2017,15486,15502,15446,15446,4111,15509.13,,
8/21/2017,15366,15399,15341,15394,4467,15502,,
8/22/2017,15410,15410,15357,15392,3490,15467.37,,
8/23/2017,15390,15455,15390,15432,2074,15336,,
8/24/2017,15468,15490,15446,15490,2716,15344.63,,
8/25/2017,15450,15485,15430,15444,3507,15352.82,,
8/28/2017,15432,15470,15432,15458,2284,15360.57,,
8/29/2017,15750,15764,15720,15756,7920,15367.93,,
8/30/2017,15588,15613,15558,15562,4168,15409.12,,
8/31/2017,15666,15666,15575,15660,14242,15446.03,,
9/1/2017,15760,15787,15720,15753,7917,15479.1,,
9/4/2017,15894,15938,15855,15930,4040,15527.13,,
9/5/2017,15918,15942,15867,15902,12271,15612.59,,
9/6/2017,15902,15904,15830,15889,5936,15698.24,,
9/7/2017,15784,15855,15764,15854,3311,15761.62,,
9/8/2017,15862,15893,15810,15823,3291,15764,,
9/11/2017,15763,15763,15726,15726,5150,15942,,
9/12/2017,15689,15705,15649,15660,4659,15913.3,,
9/13/2017,15744,15745,15699,15704,2951,15886.08,,
9/14/2017,15716,15719,15600,15657,4565,15860.29,,
9/15/2017,15788,15811,15751,15761,2553,15835.83,,
9/18/2017,15609,15613,15548,15554,5503,15812.65,,
9/19/2017,15568,15568,15520,15538,2671,15790.67,,
9/20/2017,15523,15559,15502,15510,123844,15769.84,,
9/21/2017,15455,15455,15324,15435,9595,15750.09,,
9/22/2017,15450,15548,15442,15514,4028,15705.77,,
9/25/2017,15396,15415,15370,15386,5673,15666.07,,
9/26/2017,15618,15680,15618,15662,2275,15324,,
9/27/2017,15573,15624,15535,15610,11314,15349.32,,
9/28/2017,15502,15536,15500,15510,6529,15373.33,,
9/29/2017,15545,15556,15510,15539,1526,15396.09,,
10/2/2017,15600,15600,15401,15433,2711,15680,,
10/3/2017,15390,15702,15347,15426,3540,15401,,
10/4/2017,15396,15416,15352,15380,4463,15702,,
10/5/2017,15378,15500,15328,15422,28155,15683.54,,
10/6/2017,15428,15540,15412,15540,105117,15646.56,,
10/9/2017,15554,15656,15452,15656,8729,15328,,
10/10/2017,15684,15700,15550,15680,3753,15339.02,,
10/11/2017,15690,15700,15638,15662,5556,15376.56,,
10/12/2017,15694,15712,15663,15706,4197,15410.2,,
10/13/2017,15682,15770,15650,15658,2996,15457.28,,
10/16/2017,15700,15700,15526,15666,4144,15522.33,,
10/17/2017,15632,15646,15568,15618,6111,15770,,
10/18/2017,15540,15550,15500,15542,2702,15753.46,,
10/19/2017,15465,15480,15401,15402,13487,15737.79,,
10/20/2017,15508,15578,15488,15500,2259,15702.76,,
10/23/2017,15500,15500,15431,15463,2758,15671.38,,
10/24/2017,15542,15566,15520,15554,3509,15643.26,,
10/25/2017,15550,15650,15534,15629,4218,15401,,
10/26/2017,15726,15744,15629,15740,2688,15413.74,,
10/27/2017,15632,15742,15632,15726,2318,15448.09,,
10/30/2017,15724,15728,15675,15700,4050,15478.86,,
10/31/2017,15730,15789,15714,15750,7868,15506.44,,
11/1/2017,15725,15730,15690,15698,7976,15550.52,,
11/2/2017,15738,15800,15697,15711,3362,15587.72,,
11/3/2017,15693,15756,15693,15743,2481,15631.87,,
11/6/2017,15732,15737,15697,15720,3270,15666.84,,
11/7/2017,15770,15799,15720,15778,2751,15694.54,,
11/8/2017,15800,15898,15788,15836,10284,15716.48,,
11/9/2017,15816,15840,15762,15800,6253,15898,,
11/10/2017,15854,15880,15760,15834,7309,15762,,
11/13/2017,15802,15809,15760,15774,3616,15880,,
11/14/2017,15882,15882,15760,15834,2941,15760,,
11/15/2017,15886,16030,15835,16003,6396,15760,,
11/16/2017,15966,16000,15757,15923,10438,16030,,
11/17/2017,15954,16040,15899,16040,4870,15757,,
11/20/2017,16194,16250,16150,16207,6651,15769.64,,
11/21/2017,16020,16100,15701,16100,5721,16250,,
11/22/2017,16026,16100,15982,16025,2918,16231.75,,
11/23/2017,16025,16100,16025,16046,2478,16214.44,,
11/24/2017,16024,16089,15900,16050,3895,16198.04,,
11/27/2017,16050,16084,15956,16084,1819,16182.49,,
11/28/2017,16099,16142,15927,16086,5915,16167.75,,
11/29/2017,16200,16200,16100,16168,5143,15701,,
11/30/2017,16074,16200,16000,16036,3294,15723.93,,
12/1/2017,16025,16025,15950,15950,3605,15773.44,,
12/4/2017,15902,16030,15810,15874,13757,16200,,
12/5/2017,15840,15902,15764,15766,15181,16187,,
12/6/2017,15760,15881,15750,15881,6698,16143.01,,
12/7/2017,15818,15860,15818,15860,2420,16081.7,,
12/8/2017,15736,15800,15730,15730,8256,16029.95,,
12/11/2017,15745,15745,15702,15722,2725,15967.56,,
12/12/2017,15699,15699,15562,15652,3204,15898.52,,
12/13/2017,15600,15700,15530,15560,4181,15793.52,,
12/14/2017,15556,15570,15484,15546,7577,15700,,
12/15/2017,15599,15599,15452,15478,2973,15610.14,,
12/18/2017,15518,15569,15490,15528,2674,15452,,
12/19/2017,15570,15640,15542,15598,4583,15482.06,,
12/20/2017,15597,15634,15584,15634,5965,15510.55,,
12/21/2017,15634,15685,15602,15662,2993,15537.56,,
12/22/2017,15572,15700,15526,15548,7636,15685,,
12/27/2017,15500,15799,15500,15660,6455,15526,,
12/28/2017,15680,15680,15650,15678,2161,15500,,
12/29/2017,15697,15753,15697,15736,3185,15510.4,,
1/2/2018,15745,15875,15745,15794,5065,15535.63,,
1/3/2018,15755,15974,15751,15898,7944,15588.57,,
1/4/2018,15850,15930,15790,15809,2401,15668.74,,
1/5/2018,15906,15946,15806,15909,4673,15732.24,,
1/8/2018,15896,15934,15808,15930,9354,15782.52,,
1/9/2018,15930,15930,15866,15902,6207,15808,,
1/10/2018,15880,15905,15832,15842,5429,15974,,
1/11/2018,15900,15946,15814,15814,5591,15949.35,,
1/12/2018,15870,15960,15860,15948,7504,15814,,
1/15/2018,15964,16000,15921,15968,4965,15820.86,,
1/16/2018,15924,15950,15920,15934,2427,15839.49,,
1/17/2018,15910,15989,15814,15880,4332,16000,,
1/18/2018,15796,15908,15747,15750,4997,15992.72,,
1/19/2018,15694,15782,15664,15726,2781,15967.16,,
1/22/2018,15794,15900,15738,15774,8517,15919.87,,
1/23/2018,15732,15836,15700,15836,2384,15900,,
1/24/2018,15854,15874,15800,15844,2452,15664,,
1/25/2018,15934,15990,15860,15954,3847,15680.9,,
1/29/2018,15990,16000,15740,15764,5646,15713.05,,
1/30/2018,15686,15700,15626,15680,22764,16000,,
1/31/2018,15640,15724,15630,15700,1726,15986.48,,
2/1/2018,15775,15824,15734,15824,2285,15949.41,,
2/2/2018,15846,15938,15800,15925,8002,15626,,
2/5/2018,15932,15980,15852,15860,4297,15636.3,,
2/6/2018,16046,16226,15994,16173,18107,15672.04,,
2/7/2018,15860,15952,15790,15920,9518,15758.46,,
2/8/2018,15925,15958,15860,15875,7765,15790,,
2/9/2018,16000,16105,15992,15992,6036,15858.02,,
2/12/2018,15888,16008,15888,15953,5308,16226,,
2/13/2018,15901,15950,15895,15914,1287,16203.33,,
2/14/2018,15980,16034,15980,15990,4107,16181.84,,
2/15/2018,16035,16164,15871,16106,6731,15888,,
2/16/2018,16090,16140,16088,16140,2662,15871,,
2/19/2018,16140,16140,16066,16095,3095,15898.98,,
2/20/2018,15999,16155,15974,15974,4163,15924.04,,
2/21/2018,15956,16008,15926,15980,4067,16164,,
2/22/2018,15950,16130,15950,16041,2195,16148.76,,
2/23/2018,16028,16080,16013,16021,2626,16134.32,,
2/26/2018,15951,16100,15880,16080,3707,16120.63,,
2/27/2018,16070,16087,15886,16030,5981,16107.65,,
2/28/2018,15964,16038,15950,15957,6696,16095.34,,
3/1/2018,16036,16100,16036,16071,2004,15880,,
3/2/2018,16052,16103,16000,16061,2622,15893,,
3/5/2018,16061,16194,16050,16182,4868,15905.32,,
3/6/2018,16170,16170,16035,16102,3323,15935.35,,
3/7/2018,16216,16264,16055,16131,3231,15962.25,,
3/8/2018,16046,16266,15992,16010,7982,16264,,
3/9/2018,16056,16080,15972,15985,3248,16266,,
3/12/2018,15926,16013,15880,15882,3641,16235.42,,
3/13/2018,15882,15908,15835,15850,3063,16179.98,,
3/14/2018,15926,16016,15900,15960,5287,16108.22,,
3/15/2018,15898,15935,15836,15930,2174,16051.39,,
3/16/2018,15978,16000,15937,15955,3554,16006.38,,
3/19/2018,16064,16123,16000,16086,5310,15835,,
3/20/2018,16200,16200,16100,16146,2585,15857.41,,
3/21/2018,16200,16200,16070,16134,4748,15878.66,,
3/22/2018,16186,16250,16100,16230,8703,15898.8,,
3/23/2018,16160,16412,16160,16406,7604,15917.9,,
3/26/2018,16518,16540,16406,16500,7436,15969.28,,
3/27/2018,16500,16541,16459,16541,4750,16058.31,,
3/28/2018,16540,16540,16467,16467,3996,16158.71,,
3/29/2018,16467,16467,16302,16370,4964,16238.23,,
4/3/2018,16529,16545,16416,16450,3931,16301.2,,
4/4/2018,16406,16406,16302,16365,5134,16545,,
4/5/2018,16328,16328,16264,16308,4702,16516.66,,
4/6/2018,16364,16380,16250,16355,1455,16489.79,,
4/9/2018,16366,16395,16360,16372,1997,16464.32,,
4/10/2018,16400,16436,16279,16285,3443,16440.18,,
4/11/2018,16338,16376,16308,16368,1800,16436,,
4/12/2018,16442,16480,16430,16475,3995,16250,,
4/13/2018,16298,16310,16260,16262,5036,16259.67,,
4/16/2018,16350,16403,16300,16390,87143,16260,,
4/17/2018,16390,16900,16364,16900,12139,16269.15,,
4/18/2018,16394,16396,16340,16345,5033,16334.76,,
4/19/2018,16391,16425,16345,16366,8203,16900,,
4/20/2018,16450,16475,16438,16464,4750,16866.72,,
4/23/2018,16450,16458,16420,16447,4561,16835.17,,
4/24/2018,16474,16506,16468,16488,5482,16805.26,,
4/26/2018,16531,16534,16500,16530,5566,16776.91,,
4/27/2018,16500,16518,16466,16518,4328,16750.03,,
4/30/2018,16512,16540,16500,16500,5188,16724.55,,
5/1/2018,16500,16513,16445,16447,9810,16700.39,,
5/2/2018,16496,16524,16490,16494,4280,16677.49,,
5/3/2018,16489,16500,16432,16440,8272,16655.78,,
5/4/2018,16476,16486,16420,16453,3872,16635.2,,
5/7/2018,16503,16566,16503,16530,4577,16615.69,,
5/8/2018,16534,16566,16506,16506,10910,16597.19,,
5/9/2018,16707,16707,16650,16650,3805,16345,,
5/10/2018,16634,16647,16606,16646,3875,16356.49,,
5/11/2018,16598,16599,16536,16536,4130,16386.7,,
5/14/2018,16530,16550,16517,16537,3825,16413.78,,
5/15/2018,16508,16522,16470,16502,9884,16438.03,,
5/16/2018,16371,16396,16346,16368,12036,16707,,
5/17/2018,16248,16248,16194,16198,6543,16694.68,,
5/18/2018,16230,16253,16210,16210,4536,16642.6,,
5/21/2018,16212,16231,16176,16181,7356,16595.95,,
5/22/2018,16171,16181,16062,16062,4339,16530.44,,
5/23/2018,16126,16216,16126,16179,4774,16433,,
5/24/2018,16199,16218,16162,16168,3602,16355.84,,
5/25/2018,16282,16283,16255,16276,3316,16294.72,,
5/28/2018,16225,16243,16170,16170,5700,16283,,
5/29/2018,16250,16325,16250,16288,7225,16062,,
5/30/2018,16421,16444,16360,16410,7375,16079.37,,
5/31/2018,16274,16298,16256,16281,2341,16117.29,,
6/1/2018,16244,16283,16202,16283,5169,16151.27,,
6/4/2018,16135,16135,16005,16020,6925,16444,,
6/5/2018,15964,16012,15942,16000,6519,16431.42,,
6/6/2018,16070,16085,15998,16006,7925,16380.52,,
6/7/2018,16002,16030,15973,16016,5859,16334.91,,
6/8/2018,16080,16107,16065,16078,6988,16294.05,,
6/12/2018,16149,16158,16080,16094,4466,16257.44,,
6/13/2018,16168,16194,16148,16168,5758,16224.63,,
6/14/2018,16214,16266,16196,16255,5155,15942,,
6/15/2018,16481,16494,16392,16392,7233,15955.1,,
6/18/2018,16267,16300,16230,16248,5232,16011.15,,
6/19/2018,16350,16424,16317,16424,9454,16061.36,,
6/20/2018,16294,16338,16246,16278,4650,16106.36,,
6/21/2018,16273,16290,16221,16229,6001,16146.67,,
6/22/2018,16224,16241,16180,16214,8550,16494,,
6/25/2018,16151,16225,16116,16129,4288,16478.5,,
6/26/2018,16162,16162,16090,16106,7505,16440.8,,
6/27/2018,16080,16110,16058,16092,6055,16386.08,,
6/28/2018,16116,16142,16084,16106,5999,16317.84,,
6/29/2018,16067,16067,15996,16005,5017,16263.79,,
7/2/2018,16000,16027,15982,15995,12687,16194.17,,
7/3/2018,15994,16000,15906,15906,11318,16127.97,,
7/4/2018,16058,16066,16030,16046,8400,15906,,
7/5/2018,16081,16109,16058,16080,4845,15923.42,,
7/6/2018,16082,16082,15994,15998,3261,15939.94,,
7/9/2018,15964,15964,15923,15950,4278,16109,,
7/10/2018,15916,15935,15886,15915,5361,16103.02,,
7/11/2018,15970,15981,15909,15954,4198,16080.45,,
7/12/2018,15943,15943,15908,15914,4222,16060.23,,
7/13/2018,15890,15898,15860,15874,5548,16042.11,,
7/16/2018,15835,15874,15796,15821,4787,16013.7,,
7/17/2018,15800,15824,15770,15783,9636,15968.42,,
7/18/2018,15714,15725,15700,15725,4147,15916.83,,
7/19/2018,15666,15682,15524,15605,9894,15849.18,,
